29.780262761095486,39.68407221608683
26.06374758525885,36.49219527656367
23.717323997725416,32.2719919435966
23.16228427480479,34.35030394106482
25.867424711176547,24.51536258051807
20.32354370883647,23.893045080784564
22.510559264385854,24.90101998987367
22.369260581115427,20.789092143484222
18.27902617406115,26.991256178323106
19.152373881433018,17.27189702639558
14.211159055405377,20.973371214458364
17.71203354668498,23.059939241635867
14.269781024830808,18.367835795732322
13.46640534486588,17.27876216568372
15.530189520557801,13.9275723599828
13.354235460622208,18.068953946144532
15.881960731208451,52.85814689029753
16.278305280694916,54.42479236711567
8.420563361768366,12.179830743858183
9.132967711902994,9.844034008183458
8.644959947520253,7.554316918722422
4.884596394734224,6.382498406169861
6.586148738715938,5.650297277992054
2.9904205337235377,1.9231968427613482
1.9236413127602014,0.37270971901670513
