29.01092989429862,34.391008003115644
26.286995376101164,36.71284457244134
22.163099214263262,25.63887654752968
24.74253895561388,23.340383027202062
21.044710143322515,29.034999589393486
21.899239550008126,31.13558061576918
18.284209881458917,27.248060406150007
20.1783940587474,28.247791959287476
17.87253994560187,22.30024635130236
19.175948644849143,21.35737727365742
19.401206950891464,21.43151355726039
14.00738885860785,18.754830065843663
13.871909653344561,18.792077080896227
16.699899469068104,15.656466045052522
11.836444342153515,15.53068423627649
10.276943712709523,12.943567795971168
11.107228274593686,16.24715651815758
8.64510497890542,10.407682928609304
8.96041727468889,10.489687804983731
9.616024733321607,9.016241606275624
8.667053392388251,6.491144243086294
4.836566194094555,4.389571986245027
4.180169146813951,4.75370629258366
5.179419088204506,2.6403799661014062
3.3465498534248095,1.2154029743772563
