29.244361177512943,31.525394599186075
27.80398856729308,34.51614218048621
24.56416357620997,24.623968983511574
23.191290138539504,30.921933240331825
22.596859972130016,22.64585466356984
22.014505833737225,25.947796907149424
20.231935054313972,22.173901770537167
17.783592945209186,28.015425863276207
17.768790708659004,22.528710185962176
18.5047268357595,24.61289842060293
17.97358376125697,24.8542425876361
13.958253575241503,22.439882989704543
15.07136077132986,21.23533718097333
13.274941942235445,15.712993722979778
13.209759269913864,10.893328345082308
13.137419560541005,10.686977745409635
16.481146756233716,52.1189438525954
14.324408550568691,57.195720471116665
7.547044342709553,12.826888862961695
10.602251168483178,11.365976488213155
6.2637551163010965,8.942574487465574
7.858135381751344,6.092022322608658
6.161866444317273,3.0524526418662097
4.532700354513514,3.0479711615360774
5.7113727933423855,1.1317493833157042
